,date,open,high,low,close,volume,trades
394,2014-11-15,385.78423,385.78423,378.97188,379.99,10.67866498,29
395,2014-11-16,394.99999,394.99999,379.55697,380.0,1.56013,3
396,2014-11-17,394.999,414.26253,376.0026,400.0,25.2711487,72
397,2014-11-18,390.0,395.0,370.39134,375.02445,13.22776296,92
398,2014-11-19,392.95752,392.95752,375.33574,389.99799,0.92561078,23
399,2014-11-20,389.99797,389.99797,354.32911,354.38194,67.06789779,632
400,2014-11-21,350.40522,360.0,342.65995,360.0,1.642,9
401,2014-11-22,360.0,369.99999,360.0,369.99999,4.05,23
402,2014-11-23,360.0,370.0,360.0,370.0,4.7640149,29
403,2014-11-24,370.0,385.00001,370.0,372.00001,11.24075347,59
404,2014-11-25,389.99,390.0,376.0,376.0,10.132409,24
405,2014-11-26,372.0,389.94381,366.4212,372.87268,19.2376702,97
406,2014-11-27,385.68775,385.68775,365.01441,376.90071,2.3818524,4
407,2014-11-28,380.0,387.0,360.52323,387.0,23.27336303,205
408,2014-11-29,386.999,387.0,379.08519,379.08519,4.1988605,20
409,2014-11-30,386.31957,386.31957,386.31957,386.31957,0.00159536,1
410,2014-12-01,385.35387,386.744,370.13181,374.02594,4.17619,45
411,2014-12-02,380.0,386.15427,372.90994,375.0971,4.66812703,12
412,2014-12-03,375.29089,384.88368,371.45606,380.0,22.62850461,69
413,2014-12-04,380.0,380.0,364.71891,379.74829,3.76303172,24
414,2014-12-05,379.74826,380.0,375.18588,375.18589,4.68287,5
415,2014-12-06,375.18588,394.59,367.00002,374.0,34.16865673,67
416,2014-12-07,374.0,389.97692,370.43133,373.07,0.38178769,17
417,2014-12-08,374.56,376.05999,360.29399,375.99888,4.58843543,61
418,2014-12-09,362.58,375.91714,342.46027,345.48514,6.58012269,62
419,2014-12-10,346.87,357.5,345.55613,345.55613,0.16071,4
420,2014-12-11,345.49754,372.12219,342.50162,372.12219,0.736396,9
421,2014-12-12,359.99999,360.0,346.77149,360.0,0.91175257,15
422,2014-12-13,359.99921,359.99921,350.0,352.0,33.15403559,19
423,2014-12-14,351.39,358.97728,350.0,350.0,0.60427,14
424,2014-12-15,350.00002,358.98149,342.0358,342.0358,22.78194508,36
425,2014-12-16,358.91536,358.91536,330.09,330.09,4.44562421,46
426,2014-12-17,330.01751,355.32632,315.02003,329.99159,30.10600748,120
427,2014-12-18,332.16906,365.0,310.0,311.00761,25.95794548,121
428,2014-12-19,320.0,368.11872,310.03348,349.9843,2.96543651,25
429,2014-12-20,348.99232,348.99232,330.99999,330.99999,3.53836,8
430,2014-12-21,330.99995,334.64022,319.67298,325.01,38.70189724,114
431,2014-12-22,325.26494,327.06197,325.26494,327.06197,0.58067,3
432,2014-12-23,342.07621,342.07621,329.91612,338.74738,0.57162252,6
433,2014-12-24,338.55338,338.55338,320.38037,320.38037,4.10771905,13
434,2014-12-26,320.47921,320.47921,320.47921,320.47921,0.01,1
435,2014-12-27,320.04136,320.04136,313.37433,319.0,3.77885938,21
436,2014-12-28,319.0,320.04136,313.01017,313.01017,1.87,12
437,2014-12-29,321.0,325.0,313.99999,314.76001,29.96773833,96
438,2014-12-30,338.95292,338.95292,313.0,313.0,4.55357172,42
439,2014-12-31,319.1346,319.1378,315.46334,319.1378,9.60519734,82
440,2015-01-01,314.02868,324.99787,314.02868,324.99703,0.435,4
441,2015-01-02,313.17849,320.0,313.17849,315.30403,8.9152975,33
442,2015-01-03,315.3001,319.9338,281.50556,281.50556,55.70158876,291
443,2015-01-04,287.5338,297.47622,265.86907,265.86907,22.27233541,104
444,2015-01-05,269.25518,280.0,252.31554,274.47008,67.25894076,227
445,2015-01-06,260.00001,293.66025,260.00001,281.15113,3.14113,25
446,2015-01-07,269.00001,299.99973,269.00001,299.99973,7.70737721,87
447,2015-01-08,290.00001,290.00001,283.52532,283.52532,8.3363431,7
448,2015-01-09,290.0,299.98516,282.99689,299.98516,8.37098114,27
449,2015-01-10,288.0,296.0,274.7275,277.78,49.01191883,63
450,2015-01-11,269.13069,269.15244,265.0,265.0,6.88088617,23
451,2015-01-12,267.0,292.0,263.02003,265.05737,53.91089355,80
452,2015-01-13,268.0,268.0,215.0901,216.00001,200.70519021,334
453,2015-01-14,218.01,230.9919,175.0,175.0,221.66675473,783
454,2015-01-15,175.0,236.46589,175.0,218.9994,116.57096037,308
455,2015-01-16,209.03003,219.0,195.20001,213.36243,44.71203,107
456,2015-01-17,198.0,202.1725,196.0,200.0,9.2162207,33
457,2015-01-18,200.0,220.0,199.49585,219.9754,31.11629756,124
458,2015-01-19,206.13015,213.0,206.0,211.01,7.53944,19
459,2015-01-20,211.0,219.84384,208.395,219.81882,5.21586423,9
460,2015-01-21,206.10107,225.90836,206.10106,224.485,47.35145823,76
461,2015-01-22,225.01001,241.01995,225.01001,228.02561,26.47115884,36
462,2015-01-23,228.3432,231.23647,222.6761,228.04286,10.17796611,29
463,2015-01-24,228.02262,251.36381,228.02262,248.3225,114.17499046,64
464,2015-01-25,250.84099,257.06,241.28478,257.06,41.23670749,33
465,2015-01-26,258.0,307.045,250.03923,270.0,86.66463679,151
466,2015-01-27,248.07348,269.10297,205.00002,250.84686,59.44039191,98
467,2015-01-28,248.39845,279.99998,225.01593,247.99527,66.60420387,171
468,2015-01-29,245.0,245.0,222.27741,231.82976,36.18992437,97
469,2015-01-30,235.01,239.36069,220.00103,220.00103,55.18645337,60
470,2015-01-31,229.98215,239.98083,216.68998,216.68998,13.38581916,54
471,2015-02-01,216.14762,239.98261,210.00635,239.98261,5.10483262,31
472,2015-02-02,239.96153,239.96153,223.9399,228.0,5.23414684,52
473,2015-02-03,240.0,246.93235,231.95995,235.45066,18.46848767,34
474,2015-02-04,228.0,228.89529,221.85024,228.89529,15.1706599,55
475,2015-02-05,222.0,222.53259,215.25,217.0,17.33634537,41
476,2015-02-06,217.0,225.0,215.0,221.9156,12.39640953,26
477,2015-02-07,218.44062,231.57664,218.44062,229.65995,1.80878,8
478,2015-02-08,229.0,229.2314,218.80695,229.2314,14.25094166,13
479,2015-02-09,218.44851,228.95643,215.0,221.2,16.75903207,22
480,2015-02-10,219.01,221.915,215.00001,215.01,3.290066,13
481,2015-02-11,215.01015,215.01015,205.0,207.2,5.62822066,10
482,2015-02-12,219.3,223.99999,219.3,223.99999,2.519,2
483,2015-02-13,223.99999,240.0,207.0,232.80282,58.79329537,54
484,2015-02-14,233.0,250.0,228.0,250.0,44.01001128,85
485,2015-02-15,234.70965,264.79663,228.0,235.2728,48.66836807,82
486,2015-02-16,230.9,250.65756,227.6674,250.65756,27.05081394,19
487,2015-02-17,232.41754,249.98294,230.29618,249.98294,7.416015,10
488,2015-02-18,239.04557,239.76,230.30013,236.00001,14.94190669,22
489,2015-02-19,237.9,244.055,237.9,240.1,6.17358,27
490,2015-02-20,242.11099,248.5,240.09028,240.09028,40.42599122,93
491,2015-02-21,240.12031,240.12031,240.12031,240.12031,0.03775,1
492,2015-02-22,247.43614,247.43614,235.0,235.0,21.3968592,123
493,2015-02-23,235.11,239.9,234.08001,236.1201,28.04909921,66
494,2015-02-24,237.96427,238.0,237.94427,238.0,0.88,5
495,2015-02-25,240.183,240.183,237.01552,237.01552,6.47865321,18
496,2015-02-26,237.05652,239.63507,235.0,239.63507,22.7135206,44
497,2015-02-27,239.60403,259.41692,237.9975,247.05224,122.76852269,184
498,2015-02-28,247.05039,255.74888,244.00001,250.11,45.02534393,457
499,2015-03-01,250.11,261.4978,240.00576,249.89344,22.88684514,141
500,2015-03-02,254.90181,279.99798,250.06853,271.36702,53.68339839,79
501,2015-03-03,278.0,280.0947,264.68794,276.45248,24.92883639,136
502,2015-03-04,276.52394,285.73048,267.32,274.79073,38.22587365,169
503,2015-03-05,272.32736,278.60804,265.17001,272.19753,14.73461067,57
504,2015-03-06,269.65122,275.4619,260.00005,260.00005,10.68915,27
505,2015-03-07,270.0,270.0,269.89856,269.93423,0.18738,3
506,2015-03-08,279.98011,279.99575,270.07622,270.07622,3.75796,4
507,2015-03-09,270.12774,297.50744,270.12774,296.99983,18.77793687,34
508,2015-03-10,287.2091,299.999,287.2091,291.0,29.2699232,82
509,2015-03-11,291.0,299.93926,289.0,295.6975,36.96841795,75
510,2015-03-12,296.93748,296.93748,289.3671,290.27606,8.17787305,50
511,2015-03-13,290.03538,293.0,272.0,286.99089,78.46152761,60
512,2015-03-14,277.53005,288.62895,272.63893,282.32767,54.24510745,88
513,2015-03-15,287.25,288.0,281.51071,288.0,0.14544647,9
514,2015-03-16,288.0,294.44402,287.99999,294.44197,32.98529418,39
515,2015-03-17,293.99543,294.96033,284.0,288.1992,17.91309279,22
516,2015-03-18,283.37061,283.37065,250.00002,257.47999,37.66223963,122
517,2015-03-19,253.4492,280.86996,253.4492,255.00001,6.26311755,37
518,2015-03-20,270.0,272.48632,256.03388,272.48632,1.21432643,19
519,2015-03-21,261.67457,261.67457,259.68252,259.68252,0.11973,6
520,2015-03-22,258.0598,271.34,258.0598,271.34,18.17892453,39
521,2015-03-23,271.99899,271.99901,263.00001,266.57785,9.08324867,69
522,2015-03-24,263.71189,263.73404,245.00001,247.0,28.82396973,133
523,2015-03-25,247.04008,250.99964,237.685,250.97809,9.87205727,33
524,2015-03-26,250.5,268.99998,250.04807,251.8985,14.11697654,21
525,2015-03-27,248.57992,252.0,242.87629,252.0,0.68489832,11
526,2015-03-28,247.80743,255.69955,247.80743,252.5,2.12346956,76
527,2015-03-29,250.99973,250.99973,240.43751,243.58836,4.38162233,19
528,2015-03-30,246.02468,268.99959,240.18791,268.99959,4.64784149,65
529,2015-03-31,249.93732,259.99004,244.42198,244.42198,1.026009,4
530,2015-04-01,248.79996,249.24224,241.05751,242.97551,17.81256569,52
531,2015-04-02,247.59,255.93,240.0,253.0,19.64768979,54
532,2015-04-03,251.19687,256.0,249.37241,252.89904,3.1142486,21
533,2015-04-04,255.0,255.0,249.52004,249.55506,9.16083667,19
534,2015-04-05,253.75267,259.99476,253.75267,259.99476,1.45111676,11
535,2015-04-06,261.0,262.4245,253.01101,254.41999,12.02935705,38
536,2015-04-07,253.05602,256.87938,246.51001,248.84735,25.81167991,142
537,2015-04-08,248.84735,258.23933,244.3875,249.45692,13.74792084,53
538,2015-04-09,245.5,249.44738,239.9625,249.26784,7.55121,41
539,2015-04-10,241.0,245.85,232.84648,242.49256,37.75789096,119
540,2015-04-11,242.4924,242.4924,230.75821,232.5832,23.52438681,181
541,2015-04-12,234.04946,239.99999,234.04946,239.99978,18.94342648,118
542,2015-04-13,239.99972,239.99999,223.542,227.93527,21.32177964,428
543,2015-04-14,227.93527,231.84673,216.50029,221.97962,41.26620631,431
544,2015-04-15,221.889,224.00001,219.66098,220.10885,12.47902995,71
545,2015-04-16,227.85518,234.70359,223.36631,233.59987,9.11234164,499
546,2015-04-17,229.0,230.52451,223.00591,223.00599,2.312,30
547,2015-04-18,227.49,227.49,222.00072,222.02479,4.90667786,12
548,2015-04-19,222.87381,228.99999,222.87381,226.78856,10.280525,54
549,2015-04-20,226.43521,227.99985,223.26212,224.3875,40.23298017,239
550,2015-04-21,224.32299,235.23058,224.0475,234.55422,92.60975795,252
551,2015-04-22,234.64001,238.89186,232.0925,233.27,40.65196145,189
552,2015-04-23,234.13515,235.6875,231.0,235.20829,23.61503985,71
553,2015-04-24,235.88,237.58149,229.31001,230.9625,46.509973,137
554,2015-04-25,232.14202,232.14202,226.0348,227.49,5.79902859,24
555,2015-04-26,226.0,226.0,216.34205,220.1475,35.00703702,151
556,2015-04-27,223.62645,238.55826,217.33855,228.26001,28.26095372,104
557,2015-04-28,228.0,233.25156,224.0,229.94526,43.42908985,183
558,2015-04-29,228.30986,232.00202,224.0,226.0,23.94552692,126
559,2015-04-30,226.009,239.654,225.68502,237.3075,49.81298221,123
560,2015-05-01,235.51481,238.97102,231.21,231.2625,40.41757762,47
561,2015-05-02,233.7889,239.0898,231.38622,234.14507,21.20873609,89
562,2015-05-03,237.02975,242.5025,236.178,240.36019,24.95447313,75
563,2015-05-04,239.72914,242.105,236.188,236.915,13.00172752,27
564,2015-05-05,239.01726,239.111,231.4225,235.5925,13.80311816,28
565,2015-05-06,234.87595,239.34991,227.001,227.355,50.74630823,196
566,2015-05-07,228.14,242.44468,227.0,236.57249,26.42528684,130
567,2015-05-08,237.48492,243.0,234.801,240.51051,13.63078975,67
568,2015-05-09,242.99792,243.0,234.131,241.74408,14.43982951,50
569,2015-05-10,240.00101,242.62143,236.13,239.24004,8.45141142,39
570,2015-05-11,239.74405,243.14501,238.8025,241.85502,35.80541257,86
571,2015-05-12,240.1926,242.98998,237.551,241.22251,33.58484788,30
572,2015-05-13,240.49885,244.0,235.08017,235.09016,62.42848395,71
573,2015-05-14,235.55015,237.99,235.0,236.47,7.27817759,59
574,2015-05-15,238.50938,240.05,237.48957,238.97589,1.22178903,12
575,2015-05-16,239.09771,239.38678,235.14465,237.34752,3.67237485,45
576,2015-05-17,236.00001,237.57015,235.6,235.8575,1.38585661,17
577,2015-05-18,236.59338,236.62001,231.90503,233.32992,14.67892936,31
578,2015-05-19,233.31987,233.90998,231.43364,232.78497,23.40544345,50
579,2015-05-20,232.29837,235.05813,231.09775,234.80351,23.31970886,38
580,2015-05-21,234.5493,236.0875,233.97392,236.0875,11.93702959,31
581,2015-05-22,235.05503,244.0,233.91251,237.59,63.87229533,120
582,2015-05-23,237.65145,240.83735,237.39019,237.39019,28.22020488,103
583,2015-05-24,237.53121,241.13249,237.53117,239.77001,10.84858469,32
584,2015-05-25,240.43468,240.43468,234.8325,236.18998,31.92695488,66
585,2015-05-26,236.04377,237.11249,235.17,236.01749,8.11057954,35
586,2015-05-27,236.99999,238.0,234.76661,235.29999,6.45421254,26
587,2015-05-28,234.03003,237.90344,234.03003,235.83266,1.62087111,9
588,2015-05-29,235.87608,235.92495,234.91168,234.91168,8.43638,7
589,2015-05-30,234.00001,235.23954,230.55425,232.81331,13.46627336,51
590,2015-05-31,231.78254,235.85876,227.58963,227.58963,12.76679118,28
591,2015-06-01,232.40158,232.40159,222.03202,227.46908,33.95139536,290
592,2015-06-02,227.46541,229.49815,222.29114,229.49735,4.34869688,20
593,2015-06-03,226.00015,229.47843,226.0,227.0,25.4,177
594,2015-06-04,227.0,228.792,223.04,223.15499,49.47817519,432
595,2015-06-05,223.4874,228.2972,220.33904,225.00497,34.14775098,111
596,2015-06-06,224.70524,225.65381,223.70128,223.70128,5.359,4
597,2015-06-07,225.32953,225.32953,224.34529,224.34529,0.3,3
598,2015-06-08,224.2211,229.02749,224.2211,229.02749,26.59904622,29
599,2015-06-09,226.79,230.91728,226.79,230.91728,2.41268494,5
600,2015-06-10,228.21045,228.23047,226.57075,227.26254,8.9488,11
601,2015-06-11,228.68997,231.58709,228.24321,228.9225,33.69381729,22
602,2015-06-12,228.86036,233.15352,228.86036,229.44253,62.23318961,29
603,2015-06-13,228.76875,231.05546,226.14462,231.0402,25.31,17
604,2015-06-14,232.0,233.2925,231.19035,232.145,18.23294572,12
605,2015-06-15,231.34253,235.53501,231.34251,235.53501,20.0663567,21
606,2015-06-16,237.02991,251.0,233.81721,249.7075,151.33692178,150
607,2015-06-17,249.70751,256.3825,245.025,245.025,56.75261786,97
608,2015-06-18,247.29251,252.65981,244.0,247.5,29.80880289,81
609,2015-06-19,247.69004,249.63215,245.4938,245.5,117.09082535,107
610,2015-06-20,244.0,244.69417,241.5,243.85281,19.407221,60
611,2015-06-21,244.28501,244.95977,238.05336,241.0,41.9039,30
612,2015-06-22,244.29239,248.08457,243.99,248.08457,39.36509483,44
613,2015-06-23,245.81001,245.81001,243.7221,243.7221,49.66488647,33
614,2015-06-24,242.8026,242.8026,240.1745,241.67089,1.31196996,8
615,2015-06-25,242.77984,243.99919,239.5263,242.03894,16.46958395,47
616,2015-06-26,242.1,243.99982,242.0,242.0,1.76298624,21
617,2015-06-27,243.3737,251.9275,243.3737,251.9275,33.66135374,64
618,2015-06-28,251.30249,260.0,247.45041,248.5,55.48109518,119
619,2015-06-29,250.58862,268.49818,248.8887,268.4679,95.24362098,116
620,2015-06-30,258.9349,273.0,258.49261,263.1766,69.98686215,259
621,2015-07-01,263.21271,265.02255,255.5,258.1036,69.00501192,168
622,2015-07-02,259.76038,259.76038,253.43004,254.73617,15.93568672,30
623,2015-07-03,254.51613,272.99996,252.87507,255.46944,21.8538556,75
624,2015-07-04,258.00644,262.99948,254.88804,261.999,15.30954274,43
625,2015-07-05,261.94,274.67998,257.11755,271.14397,70.31611005,136
626,2015-07-06,270.12751,278.0,268.13764,274.5894,96.11661019,159
627,2015-07-07,269.32707,272.16381,265.0,265.36,29.64548379,254
628,2015-07-08,265.36002,276.32316,265.36,270.04031,35.20899379,208
629,2015-07-09,270.554,275.66538,267.39002,271.99975,34.7378503,110
630,2015-07-10,268.95604,297.0,268.95604,284.54,167.37432053,513
631,2015-07-11,288.82289,298.98683,283.05827,293.59999,71.95677729,85
632,2015-07-12,291.69256,316.01249,291.69255,310.7575,143.19805556,212
633,2015-07-13,309.80751,310.58156,269.0,290.181,332.84911559,309
634,2015-07-14,293.07,295.97251,286.78751,288.70809,36.26405777,75
635,2015-07-15,288.77131,293.7899,285.83994,285.83994,10.41156826,41
636,2015-07-16,289.44823,292.0,273.40259,276.85939,53.22104189,81
637,2015-07-17,281.08639,281.30712,275.515,280.38,4.53804255,19
638,2015-07-18,281.0028,281.69369,274.92386,278.01,14.0723665,30
639,2015-07-19,279.33139,279.57307,274.31656,275.54,0.47246337,5
640,2015-07-20,277.26347,280.40143,276.72252,277.56408,83.54116649,45
641,2015-07-21,279.41478,281.40693,276.4525,277.48,21.25397321,35
642,2015-07-22,276.666,279.38271,275.31,276.975,59.5653506,57
643,2015-07-23,278.3975,278.3975,276.02902,276.89,24.71363255,51
644,2015-07-24,276.18001,290.0,276.18001,289.26089,41.54499047,62
645,2015-07-25,286.69717,291.8117,286.67015,288.91613,27.55936554,33
646,2015-07-26,288.69692,293.8545,287.83081,291.28494,8.72057724,34
647,2015-07-27,293.36615,296.10159,286.55237,296.10159,11.07109071,25
648,2015-07-28,295.737,296.80402,287.0,293.56002,57.3726006,45
649,2015-07-29,293.51367,293.51367,280.00001,291.61259,29.30574577,38
650,2015-07-30,288.56174,289.235,280.00001,288.0,31.2429952,28
651,2015-07-31,285.34906,293.47977,280.00001,293.47977,40.8380956,63
652,2015-08-01,290.25283,292.0,277.12003,283.2674,63.83871723,515
653,2015-08-02,285.0035,289.88983,277.9052,283.8413,0.89879235,15
654,2015-08-03,285.4046,285.51,280.57,283.87017,18.34282738,32
655,2015-08-04,282.70008,287.68162,280.53092,287.67861,21.60723768,25
656,2015-08-05,284.505,287.77,281.00001,281.00001,36.88717861,25
657,2015-08-06,281.0,286.95751,278.60106,278.66964,13.81267619,42
658,2015-08-07,278.67,290.0,274.15182,280.85541,62.7856168,58
659,2015-08-08,280.28011,283.77999,259.20268,264.2,29.29967062,96
660,2015-08-09,264.19997,269.76927,258.0,269.76927,14.82335811,118
661,2015-08-10,262.49,273.88,262.49,266.84753,19.70776689,65
662,2015-08-11,264.2,270.0,260.0,270.0,99.12175367,162
663,2015-08-12,268.97047,270.0,265.48598,267.0254,61.30881062,98
664,2015-08-13,267.47934,268.0,261.6437,265.19999,138.97618378,229
665,2015-08-14,265.19999,270.0,262.00638,268.0,368.63679374,486
666,2015-08-15,268.32981,269.21723,265.22,265.22,164.32894788,215
667,2015-08-16,265.22,270.0,257.0064,260.41942,265.96926856,734
668,2015-08-17,261.5,263.12,257.5721,258.6391,86.5327071,77
669,2015-08-18,259.0784,259.93483,188.10761,223.00277,683.1979919,311
670,2015-08-19,204.39327,245.0,204.39327,230.084,239.38614275,464
671,2015-08-20,230.084,238.70954,229.0338,236.8741,508.09991938,708
672,2015-08-21,236.99999,238.70966,232.61804,234.28494,148.24412426,223
673,2015-08-22,235.012,235.31862,223.09997,231.99031,160.87552293,99
674,2015-08-23,232.37909,232.37909,226.07,228.13041,52.24048713,42
675,2015-08-24,226.23081,227.19522,209.78753,212.70097,393.06724433,306
676,2015-08-25,211.85102,235.98998,204.01,224.49439,433.90978433,553
677,2015-08-26,225.8616,243.3788,223.11341,226.38149,154.6877698,334
678,2015-08-27,228.2424,233.0,225.30789,226.011,172.04794018,235
679,2015-08-28,225.3427,237.9801,222.5718,232.6416,264.37526899,1092
680,2015-08-29,233.0357,234.97411,228.95384,230.77732,99.84734177,262
681,2015-08-30,231.72,233.10008,226.67792,228.95377,60.62931027,105
682,2015-08-31,228.84,233.51,225.9989,230.92,98.38033775,138
683,2015-09-01,231.0852,231.12,226.87,229.49,101.21826624,248
684,2015-09-02,229.49,232.99117,226.81932,230.04,191.17766219,83
685,2015-09-03,229.14001,231.13283,226.17,226.9388,291.80410289,548
686,2015-09-04,226.9796,231.79,226.55001,231.01,151.62819272,79
687,2015-09-05,231.0099,236.9999,230.24725,236.3209,173.96860231,144
688,2015-09-06,237.0,243.37667,237.0,241.98999,112.16443429,63
689,2015-09-07,240.3301,242.7792,239.13181,241.07,148.82119427,67
690,2015-09-08,240.35001,246.51,240.35,243.2677,253.51738311,392
691,2015-09-09,242.56,244.9708,238.18137,239.01,202.53519436,293
692,2015-09-10,240.1,240.4586,236.99,238.1631,35.12512335,65
693,2015-09-11,239.97,242.11885,238.84814,242.11885,128.37422917,112
694,2015-09-12,239.45001,241.6,233.67,235.78,55.15843051,129
695,2015-09-13,235.5114,236.96,228.68,230.0,135.95878351,239
696,2015-09-14,230.0,232.638,226.32,230.6536,418.28827956,1379
697,2015-09-15,230.6536,232.32408,228.6,230.79412,122.09309292,597
698,2015-09-16,229.35,232.19999,226.91,229.08477,65.82978823,44
699,2015-09-17,229.99,236.0,227.88,233.37,43.24149774,44
700,2015-09-18,232.78,235.49999,231.92,232.8278,62.93082529,374
